,DDODESC,DM.MAJ.SM.MIN.SMN.BUD.VC.PN.SOE,VoucherBillNO,BILLS,GROSS,AGDED,BTDED,NETPAYMENT
10, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,279072,80000,849,198223
11, , ,"[TRVch# 86 Dt:06/04/2018] , Billno-KNG02537032018-006",1,78270,30000,120,48150
12, , ,"[TRVch# 87 Dt:06/04/2018] , Billno-KNG02537032018-007",1,200802,50000,729,150073
0,Grand Total, , ,10,1814956,459048,45584,1310324
1,KNG02-537-TEHSILDAR DEHRA,Total, ,10,1814956,459048,45584,1310324
2, ,05-2029-00-103-02-S00N-V-N-01-SALARIES,Total,4,1137664,301048,20685,815931
3, , ,"[TRVch# 162 Dt:29/05/2018] , Billno-KNG025372018100003",1,43430,0,0,43430
4, , ,"[TRVch# 163 Dt:29/05/2018] , Billno-KNG025372018100002",1,43430,0,0,43430
5, , ,"[TRVch# 30 Dt:05/05/2018] , Billno-KNG02537042018-001",1,791198,301048,7155,482995
6, , ,"[TRVch# 31 Dt:05/05/2018] , Billno-KNG02537042018-002",1,259606,0,13530,246076
7, ,05-2029-00-103-04-S00N-V-N-01-SALARIES,Total,1,68860,15000,2668,51192
8, , ,"[TRVch# 32 Dt:05/05/2018] , Billno-KNG02537042018-003",1,68860,15000,2668,51192
9, ,05-2053-00-093-01-S00N-V-N-01-SALARIES,Total,3,393298,63000,14524,315774
10, , ,"[TRVch# 237 Dt:29/05/2018] , Billno-KNG025372018100001",1,15922,0,0,15922
11, , ,"[TRVch# 26 Dt:05/05/2018] , Billno-KNG02537042018-004",1,208278,63000,3498,141780
12, , ,"[TRVch# 27 Dt:05/05/2018] , Billno-KNG02537042018-005",1,169098,0,11026,158072
13, ,05-2053-00-094-01-S00N-V-N-01-SALARIES,Total,2,215134,80000,7707,127427
14, , ,"[TRVch# 28 Dt:05/05/2018] , Billno-KNG02537042018-006",1,77670,30000,508,47162
15, , ,"[TRVch# 29 Dt:05/05/2018] , Billno-KNG02537042018-007",1,137464,50000,7199,80265
